,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
44,Begin (feat. Wales),"Shallou, Wales",242859,False,https://api.spotify.com/v1/tracks/3uSwz1gv799BQhkqgIgfSz,3uSwz1gv799BQhkqgIgfSz,Begin (feat. Wales),67,https://p.scdn.co/mp3-preview/89b98fa59e9f1f7fd605c41907e6fc5005bebef4?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3uSwz1gv799BQhkqgIgfSz,0.815,https://api.spotify.com/v1/audio-analysis/3uSwz1gv799BQhkqgIgfSz,0.601,242860,0.499,3uSwz1gv799BQhkqgIgfSz,0.712,6,0.109,-11.131,1,0.0343,96.981,4,https://api.spotify.com/v1/tracks/3uSwz1gv799BQhkqgIgfSz,audio_features,spotify:track:3uSwz1gv799BQhkqgIgfSz,0.53
45,Our City (feat. Emilie Adams),"TRXD, Emilie Adams",174840,False,https://api.spotify.com/v1/tracks/4MV8yeKSsls4xev14yDXL6,4MV8yeKSsls4xev14yDXL6,Our City (feat. Emilie Adams),68,https://p.scdn.co/mp3-preview/0b5cf808bd53de0ed4e2cf6bf411e0d8d26b3284?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4MV8yeKSsls4xev14yDXL6,0.128,https://api.spotify.com/v1/audio-analysis/4MV8yeKSsls4xev14yDXL6,0.731,174841,0.886,4MV8yeKSsls4xev14yDXL6,0.0,8,0.086,-4.649,1,0.0873,87.537,4,https://api.spotify.com/v1/tracks/4MV8yeKSsls4xev14yDXL6,audio_features,spotify:track:4MV8yeKSsls4xev14yDXL6,0.496
46,Shimmer + Shade,XY&O,202532,False,https://api.spotify.com/v1/tracks/2TYlNJNjw45KdmKr5Dh2mh,2TYlNJNjw45KdmKr5Dh2mh,Low Tide,63,https://p.scdn.co/mp3-preview/d7d38d153936e0827c455315ef412dbc6a1b954f?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:2TYlNJNjw45KdmKr5Dh2mh,0.000397,https://api.spotify.com/v1/audio-analysis/2TYlNJNjw45KdmKr5Dh2mh,0.559,202532,0.799,2TYlNJNjw45KdmKr5Dh2mh,0.00958,9,0.0609,-5.807,0,0.0455,116.975,4,https://api.spotify.com/v1/tracks/2TYlNJNjw45KdmKr5Dh2mh,audio_features,spotify:track:2TYlNJNjw45KdmKr5Dh2mh,0.354
47,Rewind (feat. Sophie Strauss),"Wingtip, Sophie Strauss",197329,False,https://api.spotify.com/v1/tracks/7z72BGlsE21horfWo8hG4d,7z72BGlsE21horfWo8hG4d,Rewind (feat. Sophie Strauss),38,,1,track,spotify:track:7z72BGlsE21horfWo8hG4d,0.114,https://api.spotify.com/v1/audio-analysis/7z72BGlsE21horfWo8hG4d,0.66,197330,0.625,7z72BGlsE21horfWo8hG4d,0.000233,8,0.172,-7.123,0,0.0689,100.025,4,https://api.spotify.com/v1/tracks/7z72BGlsE21horfWo8hG4d,audio_features,spotify:track:7z72BGlsE21horfWo8hG4d,0.286
48,I Don't Think So,Ben Phipps,185074,False,https://api.spotify.com/v1/tracks/1BczdgS6s8ofRNMZPtbMF1,1BczdgS6s8ofRNMZPtbMF1,I Don't Think So,68,https://p.scdn.co/mp3-preview/a3f234d729ae3184b0b300e498bf93f4b54fd471?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1BczdgS6s8ofRNMZPtbMF1,0.689,https://api.spotify.com/v1/audio-analysis/1BczdgS6s8ofRNMZPtbMF1,0.833,185075,0.477,1BczdgS6s8ofRNMZPtbMF1,0.000927,3,0.095,-9.489,0,0.04,109.989,1,https://api.spotify.com/v1/tracks/1BczdgS6s8ofRNMZPtbMF1,audio_features,spotify:track:1BczdgS6s8ofRNMZPtbMF1,0.135
49,Windows (feat. Icona Pop),"Felix Snow, Icona Pop",186346,True,https://api.spotify.com/v1/tracks/0mZhV2kUYyLq5zXmZ3gxnN,0mZhV2kUYyLq5zXmZ3gxnN,Windows (feat. Icona Pop),62,https://p.scdn.co/mp3-preview/60a8066b303d5da66d1e2e18827605fe7d73c87d?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0mZhV2kUYyLq5zXmZ3gxnN,0.254,https://api.spotify.com/v1/audio-analysis/0mZhV2kUYyLq5zXmZ3gxnN,0.917,186346,0.381,0mZhV2kUYyLq5zXmZ3gxnN,0.000814,0,0.295,-6.98,1,0.0771,103.966,4,https://api.spotify.com/v1/tracks/0mZhV2kUYyLq5zXmZ3gxnN,audio_features,spotify:track:0mZhV2kUYyLq5zXmZ3gxnN,0.475
50,Waiting on the Summer,VHS Collection,254571,False,https://api.spotify.com/v1/tracks/6jnEusmGUs0D6YvF8MhOXX,6jnEusmGUs0D6YvF8MhOXX,Waiting on the Summer,67,https://p.scdn.co/mp3-preview/568c21e947a60839efff2cf8764e66cbeacb1b95?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6jnEusmGUs0D6YvF8MhOXX,0.0449,https://api.spotify.com/v1/audio-analysis/6jnEusmGUs0D6YvF8MhOXX,0.553,254572,0.811,6jnEusmGUs0D6YvF8MhOXX,0.0,4,0.101,-5.832,1,0.111,104.988,4,https://api.spotify.com/v1/tracks/6jnEusmGUs0D6YvF8MhOXX,audio_features,spotify:track:6jnEusmGUs0D6YvF8MhOXX,0.628
51,Distant,"Clement Bazin, Lia",227078,False,https://api.spotify.com/v1/tracks/3kKX2SSrYHYGbX9fIpipoM,3kKX2SSrYHYGbX9fIpipoM,Distant,63,https://p.scdn.co/mp3-preview/b9a4b81b35c86d4e25185aed383159b4ce88cb92?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3kKX2SSrYHYGbX9fIpipoM,0.04,https://api.spotify.com/v1/audio-analysis/3kKX2SSrYHYGbX9fIpipoM,0.57,227078,0.489,3kKX2SSrYHYGbX9fIpipoM,5.55e-05,9,0.105,-6.431,0,0.0397,130.893,4,https://api.spotify.com/v1/tracks/3kKX2SSrYHYGbX9fIpipoM,audio_features,spotify:track:3kKX2SSrYHYGbX9fIpipoM,0.0982
52,Aftergold,"Big Wild, Tove Styrke",191007,False,https://api.spotify.com/v1/tracks/1wPRqq1czM3ny6189e56mq,1wPRqq1czM3ny6189e56mq,Aftergold (feat. Tove Styrke),64,https://p.scdn.co/mp3-preview/c09904a930153709379575a9bf14f95fb77d0b8a?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1wPRqq1czM3ny6189e56mq,0.0104,https://api.spotify.com/v1/audio-analysis/1wPRqq1czM3ny6189e56mq,0.602,191007,0.901,1wPRqq1czM3ny6189e56mq,0.00677,8,0.0799,-3.842,0,0.0854,94.57,4,https://api.spotify.com/v1/tracks/1wPRqq1czM3ny6189e56mq,audio_features,spotify:track:1wPRqq1czM3ny6189e56mq,0.37
53,Sooner Or Later,Aaron Carter,212564,False,https://api.spotify.com/v1/tracks/4mqvE5F95nKSUrUvUH3YB7,4mqvE5F95nKSUrUvUH3YB7,Sooner Or Later,44,,1,track,spotify:track:4mqvE5F95nKSUrUvUH3YB7,0.127,https://api.spotify.com/v1/audio-analysis/4mqvE5F95nKSUrUvUH3YB7,0.737,212564,0.729,4mqvE5F95nKSUrUvUH3YB7,2.16e-05,5,0.077,-6.817,0,0.0354,111.937,4,https://api.spotify.com/v1/tracks/4mqvE5F95nKSUrUvUH3YB7,audio_features,spotify:track:4mqvE5F95nKSUrUvUH3YB7,0.431
54,Stay,"Chet Porter, Chelsea Cutler",245326,False,https://api.spotify.com/v1/tracks/3xmhECNTS8KZQ7C6ye7JIK,3xmhECNTS8KZQ7C6ye7JIK,Stay,61,https://p.scdn.co/mp3-preview/8033d53c54e401b84060bca542262b0ae5425db0?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3xmhECNTS8KZQ7C6ye7JIK,0.482,https://api.spotify.com/v1/audio-analysis/3xmhECNTS8KZQ7C6ye7JIK,0.231,245327,0.465,3xmhECNTS8KZQ7C6ye7JIK,0.000877,6,0.0593,-9.705,1,0.0373,80.027,4,https://api.spotify.com/v1/tracks/3xmhECNTS8KZQ7C6ye7JIK,audio_features,spotify:track:3xmhECNTS8KZQ7C6ye7JIK,0.251
55,What You Need,"Baynk, Nïka",218086,False,https://api.spotify.com/v1/tracks/7j1Q7Xx6Ozn5mUJfrqaSjp,7j1Q7Xx6Ozn5mUJfrqaSjp,What You Need,65,https://p.scdn.co/mp3-preview/35bba88d4a3dc047444c170f1ef797d14b5b6be4?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7j1Q7Xx6Ozn5mUJfrqaSjp,0.56,https://api.spotify.com/v1/audio-analysis/7j1Q7Xx6Ozn5mUJfrqaSjp,0.805,218087,0.658,7j1Q7Xx6Ozn5mUJfrqaSjp,0.0133,6,0.124,-6.137,1,0.0702,114.972,4,https://api.spotify.com/v1/tracks/7j1Q7Xx6Ozn5mUJfrqaSjp,audio_features,spotify:track:7j1Q7Xx6Ozn5mUJfrqaSjp,0.306
56,Can't Hide feat. Ashe,"Whethan, Ashe",184000,False,https://api.spotify.com/v1/tracks/7CotyU8EcChJlqOFnxPPmI,7CotyU8EcChJlqOFnxPPmI,Can't Hide,69,https://p.scdn.co/mp3-preview/91055048bee14069d07ac6f28226233549d2ab43?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7CotyU8EcChJlqOFnxPPmI,0.0429,https://api.spotify.com/v1/audio-analysis/7CotyU8EcChJlqOFnxPPmI,0.61,184000,0.69,7CotyU8EcChJlqOFnxPPmI,6.76e-05,2,0.166,-2.656,0,0.091,179.944,4,https://api.spotify.com/v1/tracks/7CotyU8EcChJlqOFnxPPmI,audio_features,spotify:track:7CotyU8EcChJlqOFnxPPmI,0.337
57,Your Girl,Violet Days,232642,True,https://api.spotify.com/v1/tracks/6TYWE19e35N7Bn5heHwyY6,6TYWE19e35N7Bn5heHwyY6,Your Girl,65,https://p.scdn.co/mp3-preview/f6cd809cb2411ad2ecbc149255d636765a28af72?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6TYWE19e35N7Bn5heHwyY6,0.039,https://api.spotify.com/v1/audio-analysis/6TYWE19e35N7Bn5heHwyY6,0.553,232643,0.564,6TYWE19e35N7Bn5heHwyY6,0.0,9,0.318,-7.072,0,0.0418,149.953,4,https://api.spotify.com/v1/tracks/6TYWE19e35N7Bn5heHwyY6,audio_features,spotify:track:6TYWE19e35N7Bn5heHwyY6,0.304
58,Fire,"Louis The Child, Evalyn",205617,False,https://api.spotify.com/v1/tracks/4g64deYSvQZ4w9uGpYz2sL,4g64deYSvQZ4w9uGpYz2sL,Fire,69,https://p.scdn.co/mp3-preview/684eb41efb09bf145d29ce846441fa73b61574e6?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4g64deYSvQZ4w9uGpYz2sL,0.263,https://api.spotify.com/v1/audio-analysis/4g64deYSvQZ4w9uGpYz2sL,0.386,205618,0.714,4g64deYSvQZ4w9uGpYz2sL,0.0,6,0.233,-5.597,0,0.381,89.807,4,https://api.spotify.com/v1/tracks/4g64deYSvQZ4w9uGpYz2sL,audio_features,spotify:track:4g64deYSvQZ4w9uGpYz2sL,0.313
59,Love Gun (Radio Edit),Tess,174906,False,https://api.spotify.com/v1/tracks/04DysC7XwYiKJqYwGM8mkU,04DysC7XwYiKJqYwGM8mkU,Love Gun - Radio Edit,62,,1,track,spotify:track:04DysC7XwYiKJqYwGM8mkU,0.00631,https://api.spotify.com/v1/audio-analysis/04DysC7XwYiKJqYwGM8mkU,0.699,174907,0.668,04DysC7XwYiKJqYwGM8mkU,0.00011,9,0.12,-7.126,0,0.034,120.0,4,https://api.spotify.com/v1/tracks/04DysC7XwYiKJqYwGM8mkU,audio_features,spotify:track:04DysC7XwYiKJqYwGM8mkU,0.44
60,Verona,Lostboycrow,190703,False,https://api.spotify.com/v1/tracks/2DRfWdOZhBi00BcCwv9ljR,2DRfWdOZhBi00BcCwv9ljR,Verona,64,https://p.scdn.co/mp3-preview/069556f3c424a15152273f663107976593fc9067?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2DRfWdOZhBi00BcCwv9ljR,0.196,https://api.spotify.com/v1/audio-analysis/2DRfWdOZhBi00BcCwv9ljR,0.704,190704,0.732,2DRfWdOZhBi00BcCwv9ljR,7.73e-05,5,0.0951,-6.125,0,0.0539,105.044,4,https://api.spotify.com/v1/tracks/2DRfWdOZhBi00BcCwv9ljR,audio_features,spotify:track:2DRfWdOZhBi00BcCwv9ljR,0.689
61,In Return,"ODESZA, Madelyn Grant",160000,False,https://api.spotify.com/v1/tracks/7jZHUhAmW5oq1cq6s8IxmK,7jZHUhAmW5oq1cq6s8IxmK,Sun Models (feat. Madelyn Grant),73,https://p.scdn.co/mp3-preview/a066c40389df84ab6396acf16a31d23401923356?cid=452833d434b043269289f61fa9bfbf09,12,track,spotify:track:7jZHUhAmW5oq1cq6s8IxmK,0.191,https://api.spotify.com/v1/audio-analysis/7jZHUhAmW5oq1cq6s8IxmK,0.683,160000,0.481,7jZHUhAmW5oq1cq6s8IxmK,0.736,8,0.0907,-9.174,0,0.075,120.001,4,https://api.spotify.com/v1/tracks/7jZHUhAmW5oq1cq6s8IxmK,audio_features,spotify:track:7jZHUhAmW5oq1cq6s8IxmK,0.474
63,Magic,"Thomas Gold, Jillian Edwards",170502,False,https://api.spotify.com/v1/tracks/7GYLsGlCPqSkLBNDC5mVyl,7GYLsGlCPqSkLBNDC5mVyl,Magic,70,https://p.scdn.co/mp3-preview/02f08b1d1ed98e5da1a5fea8852f4f87fafb8de2?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7GYLsGlCPqSkLBNDC5mVyl,0.0502,https://api.spotify.com/v1/audio-analysis/7GYLsGlCPqSkLBNDC5mVyl,0.629,170502,0.882,7GYLsGlCPqSkLBNDC5mVyl,0.000584,8,0.0971,-5.231,1,0.0449,105.004,4,https://api.spotify.com/v1/tracks/7GYLsGlCPqSkLBNDC5mVyl,audio_features,spotify:track:7GYLsGlCPqSkLBNDC5mVyl,0.45
64,Little Monarch,Little Monarch,243425,False,https://api.spotify.com/v1/tracks/4gQMDHCeHsExrWSCIMJSa4,4gQMDHCeHsExrWSCIMJSa4,No Matter What,66,https://p.scdn.co/mp3-preview/0c9d2b01dacfb68d88d0b5725e8e4ecd63665d05?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4gQMDHCeHsExrWSCIMJSa4,0.175,https://api.spotify.com/v1/audio-analysis/4gQMDHCeHsExrWSCIMJSa4,0.703,243426,0.794,4gQMDHCeHsExrWSCIMJSa4,0.00131,8,0.0569,-5.866,1,0.0357,124.038,4,https://api.spotify.com/v1/tracks/4gQMDHCeHsExrWSCIMJSa4,audio_features,spotify:track:4gQMDHCeHsExrWSCIMJSa4,0.684
65,Fast Car (Radio Edit),"Jonas Blue, Dakota",212424,False,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,2mCF8L0brIs88eH6Kf2h9p,Fast Car - Radio Edit,74,,1,track,spotify:track:2mCF8L0brIs88eH6Kf2h9p,0.455,https://api.spotify.com/v1/audio-analysis/2mCF8L0brIs88eH6Kf2h9p,0.56,212424,0.592,2mCF8L0brIs88eH6Kf2h9p,0.0,9,0.297,-6.951,1,0.0544,112.684,4,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,audio_features,spotify:track:2mCF8L0brIs88eH6Kf2h9p,0.543
66,Aloha,Møme,181894,False,https://api.spotify.com/v1/tracks/0F0vAwMKYkljxJdG9yaYsX,0F0vAwMKYkljxJdG9yaYsX,Mirage,52,,4,track,spotify:track:0F0vAwMKYkljxJdG9yaYsX,0.0605,https://api.spotify.com/v1/audio-analysis/0F0vAwMKYkljxJdG9yaYsX,0.393,181895,0.577,0F0vAwMKYkljxJdG9yaYsX,0.00535,4,0.138,-7.652,1,0.0446,95.039,4,https://api.spotify.com/v1/tracks/0F0vAwMKYkljxJdG9yaYsX,audio_features,spotify:track:0F0vAwMKYkljxJdG9yaYsX,0.122
67,TROUBLE (feat. Absofacto),"The Knocks, Absofacto",200000,False,https://api.spotify.com/v1/tracks/0SE7gSflAhE1a5HEs5Hk9R,0SE7gSflAhE1a5HEs5Hk9R,TROUBLE (feat. Absofacto),68,https://p.scdn.co/mp3-preview/dea4e5e570da185e7c5af25b286798fbda25525d?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0SE7gSflAhE1a5HEs5Hk9R,0.385,https://api.spotify.com/v1/audio-analysis/0SE7gSflAhE1a5HEs5Hk9R,0.591,200000,0.666,0SE7gSflAhE1a5HEs5Hk9R,0.000241,1,0.074,-6.789,0,0.14,116.936,4,https://api.spotify.com/v1/tracks/0SE7gSflAhE1a5HEs5Hk9R,audio_features,spotify:track:0SE7gSflAhE1a5HEs5Hk9R,0.663
68,Fall in Deep,BLOW,217182,False,https://api.spotify.com/v1/tracks/4pgOyxhTFOuNZJndYQJkKk,4pgOyxhTFOuNZJndYQJkKk,Fall in Deep,61,https://p.scdn.co/mp3-preview/d4ccb6e6ffbe9febc8145b87bc59cd2d298da9bb?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4pgOyxhTFOuNZJndYQJkKk,0.108,https://api.spotify.com/v1/audio-analysis/4pgOyxhTFOuNZJndYQJkKk,0.685,217183,0.646,4pgOyxhTFOuNZJndYQJkKk,0.236,0,0.17,-6.717,1,0.0711,111.966,4,https://api.spotify.com/v1/tracks/4pgOyxhTFOuNZJndYQJkKk,audio_features,spotify:track:4pgOyxhTFOuNZJndYQJkKk,0.546
69,Plot Twist,Sigrid,205133,False,https://api.spotify.com/v1/tracks/6E3uDDXfklfVr1dfW7lHy7,6E3uDDXfklfVr1dfW7lHy7,Plot Twist,59,,1,track,spotify:track:6E3uDDXfklfVr1dfW7lHy7,0.00319,https://api.spotify.com/v1/audio-analysis/6E3uDDXfklfVr1dfW7lHy7,0.493,205133,0.66,6E3uDDXfklfVr1dfW7lHy7,0.174,1,0.246,-5.998,1,0.0408,175.917,4,https://api.spotify.com/v1/tracks/6E3uDDXfklfVr1dfW7lHy7,audio_features,spotify:track:6E3uDDXfklfVr1dfW7lHy7,0.196
70,Waiting For You (feat. Madison Love),"Coyote Kisses, Madison Love",223890,False,https://api.spotify.com/v1/tracks/3LYSYHn94yg2PHFPvN7rDj,3LYSYHn94yg2PHFPvN7rDj,Waiting For You (feat. Madison Love),62,https://p.scdn.co/mp3-preview/8376edc505626b3ed5b921b3e3ca41aff803d6df?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3LYSYHn94yg2PHFPvN7rDj,0.00295,https://api.spotify.com/v1/audio-analysis/3LYSYHn94yg2PHFPvN7rDj,0.684,223890,0.705,3LYSYHn94yg2PHFPvN7rDj,0.000391,11,0.246,-5.089,0,0.0354,87.998,4,https://api.spotify.com/v1/tracks/3LYSYHn94yg2PHFPvN7rDj,audio_features,spotify:track:3LYSYHn94yg2PHFPvN7rDj,0.27
71,Golden Coast EP,Golden Coast,188645,False,https://api.spotify.com/v1/tracks/5BB6riskdmhOajkh4VCkJw,5BB6riskdmhOajkh4VCkJw,Recess,60,https://p.scdn.co/mp3-preview/79ebf29ac88dcfa8df609b81b1a9432ce14272fd?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5BB6riskdmhOajkh4VCkJw,0.0303,https://api.spotify.com/v1/audio-analysis/5BB6riskdmhOajkh4VCkJw,0.762,188646,0.832,5BB6riskdmhOajkh4VCkJw,0.0215,10,0.0893,-8.139,1,0.0797,103.005,4,https://api.spotify.com/v1/tracks/5BB6riskdmhOajkh4VCkJw,audio_features,spotify:track:5BB6riskdmhOajkh4VCkJw,0.628
72,Bad Habits,"Monsieur Adi, Vérité",242000,False,https://api.spotify.com/v1/tracks/4EOkkNiPEj9UViBt7JuDPj,4EOkkNiPEj9UViBt7JuDPj,Bad Habits,61,https://p.scdn.co/mp3-preview/56ef331d677dc96bccd739f254de08a3f488f37e?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4EOkkNiPEj9UViBt7JuDPj,0.000542,https://api.spotify.com/v1/audio-analysis/4EOkkNiPEj9UViBt7JuDPj,0.311,242000,0.565,4EOkkNiPEj9UViBt7JuDPj,0.0359,6,0.155,-6.419,1,0.0405,138.293,5,https://api.spotify.com/v1/tracks/4EOkkNiPEj9UViBt7JuDPj,audio_features,spotify:track:4EOkkNiPEj9UViBt7JuDPj,0.296
74,On Your Side,The Veronicas,171693,False,https://api.spotify.com/v1/tracks/7mTgsbq7n8jgnwLswpgugB,7mTgsbq7n8jgnwLswpgugB,On Your Side,68,https://p.scdn.co/mp3-preview/50473f0b782c6a754660318d9d1e2f035d9ebd17?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7mTgsbq7n8jgnwLswpgugB,0.0871,https://api.spotify.com/v1/audio-analysis/7mTgsbq7n8jgnwLswpgugB,0.593,171693,0.78,7mTgsbq7n8jgnwLswpgugB,0.0,7,0.202,-5.876,0,0.0736,99.974,4,https://api.spotify.com/v1/tracks/7mTgsbq7n8jgnwLswpgugB,audio_features,spotify:track:7mTgsbq7n8jgnwLswpgugB,0.375
75,Electric Touch,A R I Z O N A,197376,False,https://api.spotify.com/v1/tracks/062OIZFRJTkXBAiyyw61W9,062OIZFRJTkXBAiyyw61W9,Electric Touch,76,https://p.scdn.co/mp3-preview/dd79384386cdb656f3922e5e8ad7692ff512e371?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:062OIZFRJTkXBAiyyw61W9,0.225,https://api.spotify.com/v1/audio-analysis/062OIZFRJTkXBAiyyw61W9,0.65,197376,0.785,062OIZFRJTkXBAiyyw61W9,6.36e-05,0,0.138,-4.039,1,0.0383,101.002,4,https://api.spotify.com/v1/tracks/062OIZFRJTkXBAiyyw61W9,audio_features,spotify:track:062OIZFRJTkXBAiyyw61W9,0.472
76,Old School,Urban Cone,183987,False,https://api.spotify.com/v1/tracks/41kE0bBBpwPUZEZKxSIROh,41kE0bBBpwPUZEZKxSIROh,Old School,70,,1,track,spotify:track:41kE0bBBpwPUZEZKxSIROh,0.0161,https://api.spotify.com/v1/audio-analysis/41kE0bBBpwPUZEZKxSIROh,0.686,183988,0.748,41kE0bBBpwPUZEZKxSIROh,0.0406,2,0.296,-5.702,1,0.0434,94.995,4,https://api.spotify.com/v1/tracks/41kE0bBBpwPUZEZKxSIROh,audio_features,spotify:track:41kE0bBBpwPUZEZKxSIROh,0.248
77,Light,San Holo,240500,False,https://api.spotify.com/v1/tracks/74Ru27B7Jx8mBt5MGvGLLv,74Ru27B7Jx8mBt5MGvGLLv,Light,49,,1,track,spotify:track:74Ru27B7Jx8mBt5MGvGLLv,0.0949,https://api.spotify.com/v1/audio-analysis/74Ru27B7Jx8mBt5MGvGLLv,0.572,240500,0.754,74Ru27B7Jx8mBt5MGvGLLv,1.86e-06,1,0.0985,-4.148,1,0.0564,150.068,4,https://api.spotify.com/v1/tracks/74Ru27B7Jx8mBt5MGvGLLv,audio_features,spotify:track:74Ru27B7Jx8mBt5MGvGLLv,0.421
78,Make Out,LANY,211340,False,https://api.spotify.com/v1/tracks/3BwR5psKNxcyqWoc80eOuq,3BwR5psKNxcyqWoc80eOuq,ILYSB,69,,1,track,spotify:track:3BwR5psKNxcyqWoc80eOuq,0.576,https://api.spotify.com/v1/audio-analysis/3BwR5psKNxcyqWoc80eOuq,0.596,211340,0.629,3BwR5psKNxcyqWoc80eOuq,0.0158,5,0.326,-6.614,1,0.065,100.023,4,https://api.spotify.com/v1/tracks/3BwR5psKNxcyqWoc80eOuq,audio_features,spotify:track:3BwR5psKNxcyqWoc80eOuq,0.464
79,California Girls (NoMBe vs. Sonny Alven),"NoMBe, Sonny Alven",185840,False,https://api.spotify.com/v1/tracks/4aqafewb0B9MlQVHUWIOuK,4aqafewb0B9MlQVHUWIOuK,California Girls (NoMBe vs. Sonny Alven),65,https://p.scdn.co/mp3-preview/5ca0352b8d6b50a41969a1ca3d86ddc73ff533eb?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4aqafewb0B9MlQVHUWIOuK,0.895,https://api.spotify.com/v1/audio-analysis/4aqafewb0B9MlQVHUWIOuK,0.648,185840,0.577,4aqafewb0B9MlQVHUWIOuK,0.0446,6,0.0848,-9.916,0,0.144,97.91,4,https://api.spotify.com/v1/tracks/4aqafewb0B9MlQVHUWIOuK,audio_features,spotify:track:4aqafewb0B9MlQVHUWIOuK,0.343
80,Nights With You,MØ,197494,False,https://api.spotify.com/v1/tracks/5q5gzmbBS5yQzos2BvVr1t,5q5gzmbBS5yQzos2BvVr1t,Nights With You,84,https://p.scdn.co/mp3-preview/47d05bccc19615cf21014c8421564e64d9ea8c67?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5q5gzmbBS5yQzos2BvVr1t,0.401,https://api.spotify.com/v1/audio-analysis/5q5gzmbBS5yQzos2BvVr1t,0.763,197495,0.671,5q5gzmbBS5yQzos2BvVr1t,1.16e-05,1,0.375,-4.029,0,0.1,120.06,4,https://api.spotify.com/v1/tracks/5q5gzmbBS5yQzos2BvVr1t,audio_features,spotify:track:5q5gzmbBS5yQzos2BvVr1t,0.608
81,Light Outside,Absofacto,212571,False,https://api.spotify.com/v1/tracks/7J4WtoGCdREmGQrSzPYuFe,7J4WtoGCdREmGQrSzPYuFe,Light Outside,62,https://p.scdn.co/mp3-preview/34d4aafa4ae8f3dd504a43b8989e4daf3634f64a?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7J4WtoGCdREmGQrSzPYuFe,0.0155,https://api.spotify.com/v1/audio-analysis/7J4WtoGCdREmGQrSzPYuFe,0.676,212571,0.692,7J4WtoGCdREmGQrSzPYuFe,2.51e-06,3,0.0708,-6.353,1,0.0373,139.993,4,https://api.spotify.com/v1/tracks/7J4WtoGCdREmGQrSzPYuFe,audio_features,spotify:track:7J4WtoGCdREmGQrSzPYuFe,0.752
82,Issues,Julia Michaels,176346,False,https://api.spotify.com/v1/tracks/6AeQlMyRzvSl1nkFztZyKl,6AeQlMyRzvSl1nkFztZyKl,Issues,87,,1,track,spotify:track:6AeQlMyRzvSl1nkFztZyKl,0.416,https://api.spotify.com/v1/audio-analysis/6AeQlMyRzvSl1nkFztZyKl,0.704,176347,0.423,6AeQlMyRzvSl1nkFztZyKl,0.0,8,0.0607,-6.792,1,0.0862,113.962,4,https://api.spotify.com/v1/tracks/6AeQlMyRzvSl1nkFztZyKl,audio_features,spotify:track:6AeQlMyRzvSl1nkFztZyKl,0.45
83,Lovesick (feat. Felix Snow),"Caroline Pennell, Felix Snow",234693,False,https://api.spotify.com/v1/tracks/4BS9MBPYKNFEvaC5S7I3fN,4BS9MBPYKNFEvaC5S7I3fN,Lovesick (feat. Felix Snow),67,https://p.scdn.co/mp3-preview/b460eeae855aa9eb37b96f7118fa973364209a53?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4BS9MBPYKNFEvaC5S7I3fN,0.116,https://api.spotify.com/v1/audio-analysis/4BS9MBPYKNFEvaC5S7I3fN,0.74,234693,0.583,4BS9MBPYKNFEvaC5S7I3fN,0.000774,9,0.238,-7.095,0,0.0312,101.011,4,https://api.spotify.com/v1/tracks/4BS9MBPYKNFEvaC5S7I3fN,audio_features,spotify:track:4BS9MBPYKNFEvaC5S7I3fN,0.338
