,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
11,Boys Like Girls,Boys Like Girls,206520,False,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,6GIrIt2M39wEGwjCQjGChX,The Great Escape,64,https://p.scdn.co/mp3-preview/0614c915651629702f23808924315d391b0a3704?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6GIrIt2M39wEGwjCQjGChX,0.00166,https://api.spotify.com/v1/audio-analysis/6GIrIt2M39wEGwjCQjGChX,0.423,206520,0.94,6GIrIt2M39wEGwjCQjGChX,0.0,1,0.178,-4.012,0,0.0635,149.934,4,https://api.spotify.com/v1/tracks/6GIrIt2M39wEGwjCQjGChX,audio_features,spotify:track:6GIrIt2M39wEGwjCQjGChX,0.484
12,Stay What You Are,Saves The Day,189693,False,https://api.spotify.com/v1/tracks/5YHWXpglx1Tplpy0T6o4Hm,5YHWXpglx1Tplpy0T6o4Hm,At Your Funeral,46,https://p.scdn.co/mp3-preview/a98e7f3dcc435bdadb340b996f14ccde912e060b?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5YHWXpglx1Tplpy0T6o4Hm,0.00243,https://api.spotify.com/v1/audio-analysis/5YHWXpglx1Tplpy0T6o4Hm,0.257,189693,0.936,5YHWXpglx1Tplpy0T6o4Hm,0.0,2,0.14,-6.131,1,0.357,197.929,4,https://api.spotify.com/v1/tracks/5YHWXpglx1Tplpy0T6o4Hm,audio_features,spotify:track:5YHWXpglx1Tplpy0T6o4Hm,0.365
13,Relationship Of Command,At The Drive In,260306,False,https://api.spotify.com/v1/tracks/2AIbNaLq0rHu0R27NGiWmw,2AIbNaLq0rHu0R27NGiWmw,One Armed Scissor,51,https://p.scdn.co/mp3-preview/49180ba0873b9b346f959c8d460ab8b013b4a193?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:2AIbNaLq0rHu0R27NGiWmw,0.0511,https://api.spotify.com/v1/audio-analysis/2AIbNaLq0rHu0R27NGiWmw,0.251,260306,0.932,2AIbNaLq0rHu0R27NGiWmw,3.29e-05,4,0.642,-4.167,0,0.159,165.253,4,https://api.spotify.com/v1/tracks/2AIbNaLq0rHu0R27NGiWmw,audio_features,spotify:track:2AIbNaLq0rHu0R27NGiWmw,0.228
14,Maybe I'll Catch Fire,Alkaline Trio,281040,False,https://api.spotify.com/v1/tracks/3VVstQ0fpj4pdSPe2QZT5z,3VVstQ0fpj4pdSPe2QZT5z,Radio,52,https://p.scdn.co/mp3-preview/5cdb38573a53b3c4da4a6a6f2459a53a12450bce?cid=452833d434b043269289f61fa9bfbf09,10,track,spotify:track:3VVstQ0fpj4pdSPe2QZT5z,0.0348,https://api.spotify.com/v1/audio-analysis/3VVstQ0fpj4pdSPe2QZT5z,0.649,281040,0.657,3VVstQ0fpj4pdSPe2QZT5z,0.000372,2,0.136,-6.607,1,0.0258,113.423,4,https://api.spotify.com/v1/tracks/3VVstQ0fpj4pdSPe2QZT5z,audio_features,spotify:track:3VVstQ0fpj4pdSPe2QZT5z,0.434
15,The Artist In The Ambulance,Thrice,219266,False,https://api.spotify.com/v1/tracks/0arNrzPygksLY2pEbRgBjw,0arNrzPygksLY2pEbRgBjw,The Artist In The Ambulance,52,,10,track,spotify:track:0arNrzPygksLY2pEbRgBjw,9.2e-05,https://api.spotify.com/v1/audio-analysis/0arNrzPygksLY2pEbRgBjw,0.519,219267,0.868,0arNrzPygksLY2pEbRgBjw,0.000901,5,0.0881,-4.037,0,0.0761,174.73,4,https://api.spotify.com/v1/tracks/0arNrzPygksLY2pEbRgBjw,audio_features,spotify:track:0arNrzPygksLY2pEbRgBjw,0.735
16,37 Everywhere,Punchline,187253,False,https://api.spotify.com/v1/tracks/0M2DjHCnwC8iMzygMClG5C,0M2DjHCnwC8iMzygMClG5C,Flashlight,37,https://p.scdn.co/mp3-preview/b6b85a200f4f5a2923daea73af4614b2074a8140?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0M2DjHCnwC8iMzygMClG5C,0.000363,https://api.spotify.com/v1/audio-analysis/0M2DjHCnwC8iMzygMClG5C,0.525,187253,0.941,0M2DjHCnwC8iMzygMClG5C,0.0,6,0.124,-4.642,0,0.123,113.996,4,https://api.spotify.com/v1/tracks/0M2DjHCnwC8iMzygMClG5C,audio_features,spotify:track:0M2DjHCnwC8iMzygMClG5C,0.523
17,Catch Without Arms,Dredg,254080,False,https://api.spotify.com/v1/tracks/0SgRoKOUxTDpNwXsQ8rxtU,0SgRoKOUxTDpNwXsQ8rxtU,Bug Eyes,38,,2,track,spotify:track:0SgRoKOUxTDpNwXsQ8rxtU,0.00491,https://api.spotify.com/v1/audio-analysis/0SgRoKOUxTDpNwXsQ8rxtU,0.432,254080,0.933,0SgRoKOUxTDpNwXsQ8rxtU,0.0,7,0.464,-4.523,0,0.0622,82.5,4,https://api.spotify.com/v1/tracks/0SgRoKOUxTDpNwXsQ8rxtU,audio_features,spotify:track:0SgRoKOUxTDpNwXsQ8rxtU,0.477
18,"Plea for Peace / Take Action, Vol. 2",Piebald,196693,False,https://api.spotify.com/v1/tracks/1fw3kad1xjr9Z3XnhhCTYl,1fw3kad1xjr9Z3XnhhCTYl,American Hearts,0,,12,track,spotify:track:1fw3kad1xjr9Z3XnhhCTYl,0.000183,https://api.spotify.com/v1/audio-analysis/1fw3kad1xjr9Z3XnhhCTYl,0.329,196693,0.839,1fw3kad1xjr9Z3XnhhCTYl,8.98e-06,9,0.281,-6.267,1,0.0488,174.333,4,https://api.spotify.com/v1/tracks/1fw3kad1xjr9Z3XnhhCTYl,audio_features,spotify:track:1fw3kad1xjr9Z3XnhhCTYl,0.543
19,Forget What You Know,Midtown,219840,False,https://api.spotify.com/v1/tracks/15VojnPQuAQleWQCBkcS5i,15VojnPQuAQleWQCBkcS5i,Give It Up,40,https://p.scdn.co/mp3-preview/d910f613193954c0c4d7fdc4c83166076efbc713?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:15VojnPQuAQleWQCBkcS5i,0.000445,https://api.spotify.com/v1/audio-analysis/15VojnPQuAQleWQCBkcS5i,0.454,219840,0.926,15VojnPQuAQleWQCBkcS5i,0.0,10,0.107,-2.171,0,0.0674,159.845,4,https://api.spotify.com/v1/tracks/15VojnPQuAQleWQCBkcS5i,audio_features,spotify:track:15VojnPQuAQleWQCBkcS5i,0.588
20,Phantoms,Acceptance,184440,False,https://api.spotify.com/v1/tracks/3Nnm4EROP8wEnMpcmapvLR,3Nnm4EROP8wEnMpcmapvLR,So Contagious,48,https://p.scdn.co/mp3-preview/5718d2debd7502cc7995837dc14e92bcd51e88f1?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:3Nnm4EROP8wEnMpcmapvLR,0.133,https://api.spotify.com/v1/audio-analysis/3Nnm4EROP8wEnMpcmapvLR,0.411,184440,0.702,3Nnm4EROP8wEnMpcmapvLR,0.0,1,0.0973,-4.702,1,0.0334,178.493,4,https://api.spotify.com/v1/tracks/3Nnm4EROP8wEnMpcmapvLR,audio_features,spotify:track:3Nnm4EROP8wEnMpcmapvLR,0.384
21,The Used (U.S. Version),The Used,201426,False,https://api.spotify.com/v1/tracks/32GWSQbpg1Ea1MMvl8HN23,32GWSQbpg1Ea1MMvl8HN23,Blue And Yellow,53,https://p.scdn.co/mp3-preview/161d33bb56c023e50d045a87256400b35c6312c6?cid=452833d434b043269289f61fa9bfbf09,8,track,spotify:track:32GWSQbpg1Ea1MMvl8HN23,0.0297,https://api.spotify.com/v1/audio-analysis/32GWSQbpg1Ea1MMvl8HN23,0.565,201427,0.867,32GWSQbpg1Ea1MMvl8HN23,0.0,2,0.147,-5.497,0,0.0333,115.006,4,https://api.spotify.com/v1/tracks/32GWSQbpg1Ea1MMvl8HN23,audio_features,spotify:track:32GWSQbpg1Ea1MMvl8HN23,0.26
22,Sing The Sorrow,AFI,190493,False,https://api.spotify.com/v1/tracks/3fttmSWGThBQTNkuHMoCTN,3fttmSWGThBQTNkuHMoCTN,Girl's Not Grey,53,,6,track,spotify:track:3fttmSWGThBQTNkuHMoCTN,0.00982,https://api.spotify.com/v1/audio-analysis/3fttmSWGThBQTNkuHMoCTN,0.425,190493,0.91,3fttmSWGThBQTNkuHMoCTN,4.05e-05,8,0.2,-4.369,0,0.0388,121.585,4,https://api.spotify.com/v1/tracks/3fttmSWGThBQTNkuHMoCTN,audio_features,spotify:track:3fttmSWGThBQTNkuHMoCTN,0.691
23,Decadence,Head Automatica,203733,False,https://api.spotify.com/v1/tracks/24efdUt3KGbZ6wnBLp6j2n,24efdUt3KGbZ6wnBLp6j2n,Beating Heart Baby,52,https://p.scdn.co/mp3-preview/eecb244137b63b09ca85d66d045e3ad27e92a5db?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:24efdUt3KGbZ6wnBLp6j2n,0.0027,https://api.spotify.com/v1/audio-analysis/24efdUt3KGbZ6wnBLp6j2n,0.458,203733,0.971,24efdUt3KGbZ6wnBLp6j2n,0.0,8,0.179,-4.549,1,0.1,149.938,4,https://api.spotify.com/v1/tracks/24efdUt3KGbZ6wnBLp6j2n,audio_features,spotify:track:24efdUt3KGbZ6wnBLp6j2n,0.461
24,Commit This To Memory,Motion City Soundtrack,207633,False,https://api.spotify.com/v1/tracks/6xyiHZgrmXw7sMyYXbXjPV,6xyiHZgrmXw7sMyYXbXjPV,Everything Is Alright,60,https://p.scdn.co/mp3-preview/fce08f81b4f1d165060f65d656cf223e51cac8c9?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:6xyiHZgrmXw7sMyYXbXjPV,0.000494,https://api.spotify.com/v1/audio-analysis/6xyiHZgrmXw7sMyYXbXjPV,0.435,207634,0.95,6xyiHZgrmXw7sMyYXbXjPV,0.0,8,0.317,-3.869,1,0.106,160.987,4,https://api.spotify.com/v1/tracks/6xyiHZgrmXw7sMyYXbXjPV,audio_features,spotify:track:6xyiHZgrmXw7sMyYXbXjPV,0.447
25,A Twist In My Story,Secondhand Serenade,185600,False,https://api.spotify.com/v1/tracks/7lWF2mVr1KKbVnaT2nSlPo,7lWF2mVr1KKbVnaT2nSlPo,Fall For You,61,https://p.scdn.co/mp3-preview/783a1db66baa9e17afefe01f97a346f5a7c5ccc4?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:7lWF2mVr1KKbVnaT2nSlPo,0.19,https://api.spotify.com/v1/audio-analysis/7lWF2mVr1KKbVnaT2nSlPo,0.387,185600,0.442,7lWF2mVr1KKbVnaT2nSlPo,0.0,0,0.0788,-7.086,1,0.0352,169.481,4,https://api.spotify.com/v1/tracks/7lWF2mVr1KKbVnaT2nSlPo,audio_features,spotify:track:7lWF2mVr1KKbVnaT2nSlPo,0.367
26,Straylight Run,Straylight Run,241453,False,https://api.spotify.com/v1/tracks/6bfnA0cwvc7xPoEGiMznnN,6bfnA0cwvc7xPoEGiMznnN,Existentialism On Prom Night,47,https://p.scdn.co/mp3-preview/942675ac456f3cf144a3752dbb870bf0b0b02ac8?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:6bfnA0cwvc7xPoEGiMznnN,0.12,https://api.spotify.com/v1/audio-analysis/6bfnA0cwvc7xPoEGiMznnN,0.525,241453,0.796,6bfnA0cwvc7xPoEGiMznnN,5.18e-06,9,0.108,-5.98,1,0.0315,133.408,4,https://api.spotify.com/v1/tracks/6bfnA0cwvc7xPoEGiMznnN,audio_features,spotify:track:6bfnA0cwvc7xPoEGiMznnN,0.201
27,A Fever You Can't Sweat Out,Panic! At The Disco,187613,False,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,73,https://p.scdn.co/mp3-preview/930966829960ca443d5fc2dae62c9cd5b9d6a395?cid=452833d434b043269289f61fa9bfbf09,10,track,spotify:track:4bPQs0PHn4xbipzdPfn6du,0.0938,https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du,0.567,187613,0.795,4bPQs0PHn4xbipzdPfn6du,0.0,9,0.114,-4.985,0,0.134,170.06,4,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,audio_features,spotify:track:4bPQs0PHn4xbipzdPfn6du,0.596
28,RIOT!,Paramore,211520,False,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,6SpLc7EXZIPpy0sVko0aoU,Misery Business,69,https://p.scdn.co/mp3-preview/d4aacf7e02038a401759df9a908756e4f71de0fb?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:6SpLc7EXZIPpy0sVko0aoU,0.00272,https://api.spotify.com/v1/audio-analysis/6SpLc7EXZIPpy0sVko0aoU,0.517,211520,0.906,6SpLc7EXZIPpy0sVko0aoU,9.26e-06,1,0.113,-3.677,1,0.0735,172.977,4,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,audio_features,spotify:track:6SpLc7EXZIPpy0sVko0aoU,0.715
29,Good Charlotte,Good Charlotte,203026,False,https://api.spotify.com/v1/tracks/6vFD3c1WI1zuKoyk22dMw3,6vFD3c1WI1zuKoyk22dMw3,Little Things,56,https://p.scdn.co/mp3-preview/dab7e9cba6439c2b20e39d499360d890d2505fac?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:6vFD3c1WI1zuKoyk22dMw3,0.0601,https://api.spotify.com/v1/audio-analysis/6vFD3c1WI1zuKoyk22dMw3,0.686,203027,0.84,6vFD3c1WI1zuKoyk22dMw3,5.38e-06,1,0.164,-5.142,1,0.159,105.0,4,https://api.spotify.com/v1/tracks/6vFD3c1WI1zuKoyk22dMw3,audio_features,spotify:track:6vFD3c1WI1zuKoyk22dMw3,0.726
30,Move Along,The All-American Rejects,238880,False,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,2l57cfmCnOkwNX1tky02n1,Move Along,66,,3,track,spotify:track:2l57cfmCnOkwNX1tky02n1,0.000198,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,0.529,238880,0.922,2l57cfmCnOkwNX1tky02n1,0.0,3,0.26,-3.84,1,0.0459,109.847,4,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,audio_features,spotify:track:2l57cfmCnOkwNX1tky02n1,0.633
31,Emotion Is Dead,The Juliana Theory,243800,False,https://api.spotify.com/v1/tracks/0TxtqZHh99mMwc7QtB9PD5,0TxtqZHh99mMwc7QtB9PD5,Into The Dark,39,,1,track,spotify:track:0TxtqZHh99mMwc7QtB9PD5,0.0107,https://api.spotify.com/v1/audio-analysis/0TxtqZHh99mMwc7QtB9PD5,0.495,243800,0.673,0TxtqZHh99mMwc7QtB9PD5,6.92e-05,2,0.0852,-7.101,0,0.031,148.022,3,https://api.spotify.com/v1/tracks/0TxtqZHh99mMwc7QtB9PD5,audio_features,spotify:track:0TxtqZHh99mMwc7QtB9PD5,0.559
33,Destination: Beautiful,Mae,258106,False,https://api.spotify.com/v1/tracks/4ArUnW8s0cuJLKVFmkCA2F,4ArUnW8s0cuJLKVFmkCA2F,Embers And Envelopes,42,https://p.scdn.co/mp3-preview/ed4963c4a39e30943b37ffcc03d12aed009e5a99?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4ArUnW8s0cuJLKVFmkCA2F,0.125,https://api.spotify.com/v1/audio-analysis/4ArUnW8s0cuJLKVFmkCA2F,0.555,258107,0.814,4ArUnW8s0cuJLKVFmkCA2F,1.36e-06,7,0.225,-6.118,1,0.0505,120.891,3,https://api.spotify.com/v1/tracks/4ArUnW8s0cuJLKVFmkCA2F,audio_features,spotify:track:4ArUnW8s0cuJLKVFmkCA2F,0.334
34,The Silver String,Saosin,237226,False,https://api.spotify.com/v1/tracks/2qXDle4ymdAD30FuIQVI8X,2qXDle4ymdAD30FuIQVI8X,The Silver String,41,https://p.scdn.co/mp3-preview/b9c93b0e87ee551d5b17a2b41f59e0a40713b408?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2qXDle4ymdAD30FuIQVI8X,1.75e-05,https://api.spotify.com/v1/audio-analysis/2qXDle4ymdAD30FuIQVI8X,0.381,237227,0.949,2qXDle4ymdAD30FuIQVI8X,0.000189,7,0.167,-4.291,0,0.0747,126.117,4,https://api.spotify.com/v1/tracks/2qXDle4ymdAD30FuIQVI8X,audio_features,spotify:track:2qXDle4ymdAD30FuIQVI8X,0.181
35,Homesick,A Day To Remember,243226,False,https://api.spotify.com/v1/tracks/6J7cSyvSCnPwv3vqHchEfL,6J7cSyvSCnPwv3vqHchEfL,If It Means a Lot to You,68,https://p.scdn.co/mp3-preview/a5580ebdac0d1871ab42a917884f6d6eef393b04?cid=452833d434b043269289f61fa9bfbf09,12,track,spotify:track:6J7cSyvSCnPwv3vqHchEfL,0.112,https://api.spotify.com/v1/audio-analysis/6J7cSyvSCnPwv3vqHchEfL,0.584,243227,0.536,6J7cSyvSCnPwv3vqHchEfL,0.0,10,0.456,-8.158,1,0.0279,126.996,4,https://api.spotify.com/v1/tracks/6J7cSyvSCnPwv3vqHchEfL,audio_features,spotify:track:6J7cSyvSCnPwv3vqHchEfL,0.455
36,"Small Steps, Heavy Hooves",Dear and the Headlights,177066,False,https://api.spotify.com/v1/tracks/757fXABDTbalNzihYS3mUc,757fXABDTbalNzihYS3mUc,Sweet Talk,46,https://p.scdn.co/mp3-preview/3d0eb96dc8aba6538fbcccb90eef7a4c32b5b649?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:757fXABDTbalNzihYS3mUc,0.000319,https://api.spotify.com/v1/audio-analysis/757fXABDTbalNzihYS3mUc,0.429,177067,0.913,757fXABDTbalNzihYS3mUc,4.73e-05,11,0.101,-5.945,1,0.0431,161.122,4,https://api.spotify.com/v1/tracks/757fXABDTbalNzihYS3mUc,audio_features,spotify:track:757fXABDTbalNzihYS3mUc,0.764
37,The Things We Think We're Missing,Balance And Composure,213746,False,https://api.spotify.com/v1/tracks/4EvzBvvreh74hcVAsUvfjD,4EvzBvvreh74hcVAsUvfjD,Tiny Raindrop,48,https://p.scdn.co/mp3-preview/ab18b60f6633d46ec61e3a303ab56c4631373165?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:4EvzBvvreh74hcVAsUvfjD,2.77e-05,https://api.spotify.com/v1/audio-analysis/4EvzBvvreh74hcVAsUvfjD,0.512,213747,0.951,4EvzBvvreh74hcVAsUvfjD,1.56e-05,4,0.252,-4.245,0,0.0661,110.172,4,https://api.spotify.com/v1/tracks/4EvzBvvreh74hcVAsUvfjD,audio_features,spotify:track:4EvzBvvreh74hcVAsUvfjD,0.14
38,Imbue,The Early November,270625,False,https://api.spotify.com/v1/tracks/2iyoZuHyuaaBGmLbl6eIEY,2iyoZuHyuaaBGmLbl6eIEY,Narrow Mouth,43,https://p.scdn.co/mp3-preview/ee38d397d64c72b073dd5cfcd3b61a9a4436ab6f?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:2iyoZuHyuaaBGmLbl6eIEY,0.00461,https://api.spotify.com/v1/audio-analysis/2iyoZuHyuaaBGmLbl6eIEY,0.445,270625,0.891,2iyoZuHyuaaBGmLbl6eIEY,0.0,7,0.0849,-2.573,1,0.0659,130.038,4,https://api.spotify.com/v1/tracks/2iyoZuHyuaaBGmLbl6eIEY,audio_features,spotify:track:2iyoZuHyuaaBGmLbl6eIEY,0.182
40,Look Now Look Again,Rainer Maria,217480,False,https://api.spotify.com/v1/tracks/7fYabANyBAwb9TcUxvTQ0s,7fYabANyBAwb9TcUxvTQ0s,Breakfast Of Champions,36,https://p.scdn.co/mp3-preview/9d67bdbd96d3821b30aa064d2dbdda46be3e6328?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:7fYabANyBAwb9TcUxvTQ0s,0.039,https://api.spotify.com/v1/audio-analysis/7fYabANyBAwb9TcUxvTQ0s,0.233,217480,0.848,7fYabANyBAwb9TcUxvTQ0s,1.87e-05,11,0.135,-6.322,1,0.0461,177.44,4,https://api.spotify.com/v1/tracks/7fYabANyBAwb9TcUxvTQ0s,audio_features,spotify:track:7fYabANyBAwb9TcUxvTQ0s,0.235
